Length	GCpercent	ACAUACU	ACAUAC	ACAUA	ACAU	ACA	GCGCGG	GCGCG	GCGC	Type
139	0.460431654676259	0	0	0	0	4	0	0	0	3pUTR
108	0.3148148148148148	0	0	0	1	2	0	0	0	3pUTR
149	0.5167785234899329	0	0	0	0	0	0	0	0	3pUTR
19	0.42105263157894735	0	0	0	0	1	0	0	0	3pUTR
108	0.3148148148148148	0	0	0	1	2	0	0	0	3pUTR
128	0.546875	0	0	0	1	1	0	0	1	3pUTR
110	0.509090909090909	0	0	0	1	2	0	0	0	3pUTR
108	0.3148148148148148	0	0	0	1	2	0	0	0	3pUTR
149	0.436241610738255	0	0	0	1	2	0	0	0	3pUTR
157	0.5286624203821656	0	0	0	0	0	0	0	0	3pUTR
151	0.5496688741721855	0	0	0	0	2	0	0	0	3pUTR
64	0.390625	0	0	0	0	3	0	0	0	3pUTR
42	0.40476190476190477	0	0	0	0	3	0	0	0	3pUTR
151	0.5496688741721855	0	0	0	0	2	0	0	0	3pUTR
171	0.47953216374269003	0	0	0	0	2	0	0	0	3pUTR
111	0.42342342342342343	0	0	0	0	2	0	0	0	3pUTR
128	0.546875	0	0	0	1	1	0	0	1	3pUTR
88	0.4318181818181818	0	0	0	0	0	0	0	0	3pUTR
162	0.5432098765432098	0	0	0	0	2	0	0	0	3pUTR
213	0.47417840375586856	0	0	0	0	2	0	0	0	3pUTR
62	0.3709677419354839	0	0	0	0	0	0	0	0	3pUTR
351	0.3162393162393162	0	0	0	2	8	0	0	0	3pUTR
19	0.42105263157894735	0	0	0	0	1	0	0	0	3pUTR
25	0.28	0	0	0	0	1	0	0	0	3pUTR
12	0.5833333333333334	0	0	0	0	0	0	0	0	3pUTR
19	0.42105263157894735	0	0	0	0	0	0	0	0	3pUTR
116	0.3620689655172414	0	0	0	0	0	0	0	0	3pUTR
108	0.3148148148148148	0	0	0	1	2	0	0	0	3pUTR
108	0.3148148148148148	0	0	0	1	2	0	0	0	3pUTR
42	0.6428571428571429	0	0	0	0	1	0	0	0	3pUTR
97	0.7319587628865979	0	0	0	0	0	0	1	1	3pUTR
55	0.6727272727272727	0	0	0	0	0	0	0	1	3pUTR
34	0.6764705882352942	0	0	0	0	0	0	0	0	3pUTR
2267	0.5624172915747684	0	0	2	4	18	0	0	1	3pUTR
135	0.5851851851851851	0	0	0	0	0	0	0	0	3pUTR
98	0.6530612244897959	0	0	0	0	2	0	0	0	3pUTR
128	0.640625	0	0	0	0	2	0	0	0	3pUTR
45	0.35555555555555557	0	0	0	0	0	0	0	0	3pUTR
27	0.3333333333333333	0	0	0	1	1	0	0	0	3pUTR
635	0.5118110236220472	0	0	0	2	13	0	0	0	3pUTR
355	0.5154929577464789	0	0	0	0	6	0	0	0	3pUTR
182	0.5274725274725275	0	0	0	0	2	0	0	1	3pUTR
119	0.37815126050420167	0	0	0	0	3	0	0	0	3pUTR
46	0.5869565217391305	0	0	0	0	1	0	0	0	3pUTR
341	0.5161290322580645	0	0	0	0	5	0	0	0	3pUTR
94	0.5851063829787234	0	0	0	0	0	0	0	1	3pUTR
566	0.5565371024734982	0	0	0	0	4	0	0	2	3pUTR
108	0.5092592592592593	0	0	0	1	2	0	0	0	3pUTR
108	0.5092592592592593	0	0	0	1	2	0	0	0	3pUTR
108	0.5092592592592593	0	0	0	1	2	0	0	0	3pUTR
77	0.6753246753246753	0	0	0	0	2	0	0	0	3pUTR
513	0.41130604288499023	0	0	1	6	15	0	0	1	3pUTR
108	0.35185185185185186	0	0	0	0	1	0	0	0	3pUTR
76	0.5526315789473685	0	0	0	0	0	0	0	0	3pUTR
144	0.3333333333333333	1	1	1	1	2	0	0	0	3pUTR
185	0.41081081081081083	0	0	0	1	5	0	0	0	3pUTR
63	0.47619047619047616	0	0	0	0	2	0	0	0	3pUTR
92	0.34782608695652173	0	0	0	1	1	0	0	0	3pUTR
1412	0.31798866855524077	1	2	2	5	29	0	0	0	3pUTR
87	0.41379310344827586	0	0	0	0	0	0	0	0	3pUTR
1732	0.6224018475750578	0	0	0	2	20	0	0	1	3pUTR
5	0.8	0	0	0	0	0	0	0	0	3pUTR
24	0.7083333333333334	0	0	0	0	0	0	0	0	3pUTR
63	0.5238095238095238	0	0	0	1	1	0	0	0	3pUTR
89	0.4943820224719101	0	0	0	1	4	0	0	0	3pUTR
166	0.3192771084337349	0	0	0	2	3	0	0	0	3pUTR
190	0.39473684210526316	0	0	0	2	5	0	0	0	3pUTR
91	0.24175824175824176	0	0	0	0	2	0	0	0	3pUTR
100	0.3	0	0	0	2	3	0	0	0	3pUTR
136	0.4411764705882353	0	0	0	0	1	0	0	0	3pUTR
18	0.7777777777777778	0	0	0	0	0	1	1	1	3pUTR
609	0.6371100164203612	0	0	0	0	3	1	1	2	3pUTR
42	0.35714285714285715	0	0	0	0	0	0	0	0	3pUTR
18	0.5555555555555556	0	0	0	0	0	0	0	0	3pUTR
37	0.5675675675675675	0	0	0	0	0	0	0	0	3pUTR
83	0.6506024096385542	0	0	0	0	1	0	0	0	3pUTR
620	0.3	0	0	1	2	9	0	0	0	3pUTR
620	0.3	0	0	1	2	9	0	0	0	3pUTR
102	0.5490196078431373	0	0	0	0	1	0	0	1	3pUTR
41	0.5121951219512195	0	0	0	0	0	0	0	0	3pUTR
309	0.35275080906148865	0	0	1	4	5	0	0	0	3pUTR
50	0.62	0	0	0	0	1	0	0	1	3pUTR
28	0.39285714285714285	0	0	0	0	0	0	0	0	3pUTR
207	0.33816425120772947	0	0	0	1	2	0	0	0	3pUTR
96	0.23958333333333334	0	0	1	1	4	0	0	0	3pUTR
50	0.62	0	0	0	0	1	0	0	1	3pUTR
1086	0.49079189686924496	0	0	0	6	14	0	0	0	3pUTR
135	0.4740740740740741	0	0	0	0	2	0	0	0	3pUTR
158	0.6012658227848101	0	0	0	4	5	0	0	0	3pUTR
3	0.6666666666666666	0	0	0	0	0	0	0	0	3pUTR
3	0.6666666666666666	0	0	0	0	0	0	0	0	3pUTR
622	0.6189710610932476	0	0	0	0	6	0	0	0	3pUTR
567	0.5361552028218695	0	0	0	1	7	0	1	1	3pUTR
567	0.5361552028218695	0	0	0	1	7	0	1	1	3pUTR
53	0.6981132075471698	0	0	0	0	2	0	0	0	3pUTR
86	0.5581395348837209	0	0	0	0	0	0	0	0	3pUTR
88	0.5909090909090909	0	0	0	0	2	0	0	0	3pUTR
7	0.5714285714285714	0	0	0	0	0	0	0	0	3pUTR
45	0.5777777777777777	0	0	0	0	0	0	0	0	3pUTR
83	0.3855421686746988	0	0	0	0	2	0	0	0	3pUTR
63	0.42857142857142855	0	0	0	0	1	0	0	0	3pUTR
1117	0.37779767233661593	0	0	0	2	20	0	0	1	3pUTR
299	0.3210702341137124	0	0	0	3	6	0	0	0	3pUTR
107	0.308411214953271	0	0	1	1	2	0	0	0	3pUTR
78	0.4230769230769231	0	0	0	0	1	0	0	0	3pUTR
71	0.4507042253521127	0	0	0	1	3	0	0	0	3pUTR
276	0.5471014492753623	0	0	0	0	0	0	0	0	3pUTR
78	0.4230769230769231	0	0	0	0	1	0	0	0	3pUTR
71	0.4507042253521127	0	0	0	1	3	0	0	0	3pUTR
78	0.4230769230769231	0	0	0	0	1	0	0	0	3pUTR
207	0.5555555555555556	0	0	0	1	2	0	0	0	3pUTR
28	0.5	0	0	0	0	1	0	0	1	3pUTR
154	0.5064935064935064	0	0	0	1	2	0	0	0	3pUTR
152	0.46710526315789475	0	0	0	0	1	0	0	0	3pUTR
380	0.32894736842105265	0	0	1	2	10	0	0	0	3pUTR
30	0.26666666666666666	0	0	0	0	0	0	0	0	3pUTR
224	0.32589285714285715	0	0	0	1	2	0	0	0	3pUTR
197	0.41116751269035534	0	0	0	2	2	0	0	0	3pUTR
34	0.6176470588235294	0	0	0	0	0	0	0	0	3pUTR
32	0.375	0	0	0	1	2	0	0	0	3pUTR
169	0.5088757396449705	0	0	0	1	3	0	0	0	3pUTR
167	0.6287425149700598	0	0	0	1	3	0	0	2	3pUTR
1	1.0	0	0	0	0	0	0	0	0	3pUTR
54	0.5370370370370371	0	0	0	0	0	0	0	0	3pUTR
177	0.4971751412429379	0	0	0	0	0	0	0	0	3pUTR
30	0.4666666666666667	0	0	1	1	1	0	0	0	3pUTR
130	0.4153846153846154	0	0	0	2	2	0	0	0	3pUTR
74	0.47297297297297297	0	0	0	1	2	0	0	0	3pUTR
396	0.33080808080808083	0	0	0	3	9	0	0	0	3pUTR
363	0.3443526170798898	0	0	0	3	8	0	0	0	3pUTR
28	0.32142857142857145	0	0	0	0	0	0	0	0	3pUTR
69	0.2753623188405797	0	0	0	0	0	0	0	0	3pUTR
136	0.39705882352941174	0	0	1	1	4	0	0	0	3pUTR
190	0.39473684210526316	0	0	0	1	3	0	1	1	3pUTR
215	0.35348837209302325	0	0	0	1	2	0	0	0	3pUTR
116	0.5775862068965517	0	0	0	0	3	0	0	0	3pUTR
157	0.5477707006369427	0	0	1	1	3	0	0	0	3pUTR
94	0.5212765957446809	0	0	0	0	3	0	0	0	3pUTR
12	0.5	0	0	0	0	1	0	0	0	3pUTR
23	0.34782608695652173	0	0	0	0	1	0	0	0	3pUTR
150	0.5133333333333333	0	0	0	1	4	0	0	0	3pUTR
780	0.6435897435897436	0	0	1	2	8	1	1	5	3pUTR
259	0.6640926640926641	0	0	0	0	6	0	0	1	3pUTR
182	0.5824175824175825	0	0	1	2	3	0	0	0	3pUTR
75	0.4	0	0	1	2	6	0	0	0	3pUTR
75	0.4	0	0	1	2	6	0	0	0	3pUTR
196	0.413265306122449	0	0	1	2	8	0	0	1	3pUTR
27	0.5185185185185185	0	0	0	0	1	0	0	0	3pUTR
196	0.413265306122449	0	0	1	2	8	0	0	1	3pUTR
303	0.6633663366336634	0	0	0	0	0	1	1	3	3pUTR
2182	0.3987167736021998	1	1	5	13	39	0	0	0	3pUTR
6	0.16666666666666666	0	0	0	0	0	0	0	0	3pUTR
356	0.40730337078651685	0	0	0	1	5	0	0	0	3pUTR
118	0.3474576271186441	0	0	0	1	3	0	0	0	3pUTR
150	0.5	0	0	0	1	5	0	0	0	3pUTR
175	0.6171428571428571	0	0	0	0	3	0	0	0	3pUTR
64	0.53125	0	0	0	0	0	0	0	0	3pUTR
39	0.5384615384615384	0	0	0	0	1	0	0	0	3pUTR
52	0.23076923076923078	0	0	1	1	1	0	0	0	3pUTR
4	0.5	0	0	0	0	1	0	0	0	3pUTR
84	0.35714285714285715	0	0	0	0	0	0	0	0	3pUTR
342	0.6403508771929824	0	0	1	2	5	0	0	0	3pUTR
256	0.4765625	0	0	0	1	6	0	0	0	3pUTR
561	0.44028520499108736	0	1	1	4	15	0	0	0	3pUTR
1040	0.5692307692307692	0	0	1	1	11	0	0	1	3pUTR
335	0.6776119402985075	0	0	0	1	2	0	1	2	3pUTR
143	0.4405594405594406	0	0	0	1	2	0	0	0	3pUTR
197	0.5076142131979695	0	0	0	1	4	0	0	0	3pUTR
1531	0.37883736120182887	0	0	2	5	18	0	0	0	3pUTR
1603	0.412975670617592	0	0	1	8	32	0	0	0	3pUTR
1674	0.4062126642771804	0	0	1	8	33	0	0	0	3pUTR
38	0.6052631578947368	0	0	0	0	0	0	0	0	3pUTR
218	0.5045871559633027	0	0	0	1	3	0	0	0	3pUTR
116	0.5258620689655172	0	0	0	0	1	0	0	0	3pUTR
445	0.47191011235955055	0	0	0	1	8	0	0	0	3pUTR
179	0.5586592178770949	0	0	0	1	3	0	0	0	3pUTR
135	0.4962962962962963	0	0	0	0	1	0	0	0	3pUTR
222	0.5045045045045045	0	0	0	1	3	0	0	0	3pUTR
64	0.671875	0	0	0	0	1	0	0	1	3pUTR
194	0.4020618556701031	0	0	0	1	4	0	0	0	3pUTR
185	0.6432432432432432	0	0	0	0	0	0	0	1	3pUTR
142	0.4859154929577465	0	0	0	0	4	0	0	0	3pUTR
53	0.3018867924528302	0	0	0	0	2	0	0	0	3pUTR
68	0.5882352941176471	0	0	0	1	1	0	0	0	3pUTR
1286	0.5038880248833593	0	0	0	2	16	0	0	0	3pUTR
35	0.45714285714285713	0	0	0	1	1	0	0	0	3pUTR
67	0.31343283582089554	0	0	0	0	4	0	0	0	3pUTR
477	0.6184486373165619	0	0	0	1	8	0	0	1	3pUTR
1082	0.6072088724584104	0	0	0	2	16	0	0	3	3pUTR
169	0.4437869822485207	0	0	0	2	6	0	0	0	3pUTR
42	0.5952380952380952	0	0	0	0	0	0	0	0	3pUTR
244	0.42213114754098363	0	0	1	1	4	0	0	0	3pUTR
129	0.5658914728682171	0	0	0	0	0	0	0	0	3pUTR
585	0.47863247863247865	0	0	0	1	5	0	1	2	3pUTR
65	0.5538461538461539	0	0	0	0	1	0	0	0	3pUTR
1191	0.5306465155331654	0	0	1	2	14	0	0	4	3pUTR
1201	0.33805162364696084	1	1	4	10	26	0	0	0	3pUTR
20	0.55	0	0	0	0	0	0	0	0	3pUTR
392	0.48214285714285715	0	0	0	0	3	0	0	0	3pUTR
26	0.19230769230769232	0	0	0	0	0	0	0	0	3pUTR
368	0.4673913043478261	0	0	0	1	5	0	0	0	3pUTR
180	0.5722222222222222	0	0	0	1	5	0	0	0	3pUTR
53	0.4339622641509434	0	0	0	2	3	0	0	0	3pUTR
156	0.30128205128205127	0	1	1	2	6	0	0	0	3pUTR
115	0.782608695652174	0	0	0	0	0	0	0	1	3pUTR
40	0.425	0	0	0	0	1	0	0	0	3pUTR
93	0.5806451612903226	0	0	0	0	1	0	0	0	3pUTR
11	0.18181818181818182	0	0	0	0	0	0	0	0	3pUTR
229	0.4279475982532751	0	0	0	0	0	0	0	0	3pUTR
107	0.5887850467289719	0	0	0	2	2	0	0	0	3pUTR
89	0.550561797752809	0	0	0	0	0	0	0	0	3pUTR
56	0.5714285714285714	0	0	0	0	0	0	0	0	3pUTR
299	0.5351170568561873	0	0	0	2	3	0	0	0	3pUTR
70	0.5714285714285714	0	0	0	0	1	0	0	0	3pUTR
54	0.5740740740740741	0	0	0	0	1	0	0	0	3pUTR
63	0.47619047619047616	0	0	0	0	1	0	0	0	3pUTR
118	0.4406779661016949	0	0	0	0	2	0	0	1	3pUTR
410	0.5195121951219512	0	0	0	4	6	0	0	1	3pUTR
130	0.5	0	0	0	0	2	0	0	0	3pUTR
136	0.5955882352941176	0	0	0	1	3	1	1	2	3pUTR
7	0.42857142857142855	0	0	0	0	0	0	0	0	3pUTR
100	0.66	0	0	0	0	0	0	0	1	3pUTR
233	0.6523605150214592	0	0	0	0	0	0	0	1	3pUTR
120	0.5916666666666667	0	0	0	0	0	0	1	1	3pUTR
189	0.5185185185185185	0	0	0	0	2	0	0	0	3pUTR
83	0.5180722891566265	0	0	0	0	1	0	0	0	3pUTR
93	0.5376344086021505	0	0	0	0	1	0	0	1	3pUTR
138	0.5362318840579711	0	0	0	0	2	0	0	1	3pUTR
322	0.41304347826086957	0	0	1	1	3	0	0	0	3pUTR
256	0.45703125	0	0	1	1	3	0	0	0	3pUTR
13	0.5384615384615384	0	0	0	0	0	0	0	0	3pUTR
306	0.4673202614379085	0	0	1	1	4	0	0	1	3pUTR
21	0.5238095238095238	0	0	0	0	0	0	0	0	3pUTR
21	0.5238095238095238	0	0	0	0	0	0	0	0	3pUTR
85	0.5294117647058824	0	0	0	0	0	0	0	0	3pUTR
76	0.5	0	0	0	0	2	0	0	0	3pUTR
76	0.5	0	0	0	0	2	0	0	0	3pUTR
76	0.5	0	0	0	0	2	0	0	0	3pUTR
107	0.5607476635514018	0	0	0	0	0	0	0	1	3pUTR
550	0.5545454545454546	0	0	0	2	6	0	0	0	3pUTR
361	0.5983379501385041	0	0	0	0	2	0	0	0	3pUTR
42	0.5238095238095238	0	0	0	0	2	0	0	0	3pUTR
56	0.44642857142857145	0	0	0	0	0	0	0	0	3pUTR
12	0.5833333333333334	0	0	0	0	0	0	0	0	3pUTR
67	0.43283582089552236	0	0	0	0	1	0	0	0	3pUTR
351	0.4017094017094017	0	0	1	4	9	0	0	0	3pUTR
200	0.41	0	0	0	1	4	0	0	0	3pUTR
282	0.5035460992907801	0	0	1	2	8	0	0	1	3pUTR
59	0.559322033898305	0	0	0	0	1	0	0	0	3pUTR
41	0.24390243902439024	0	0	1	1	1	0	0	0	3pUTR
59	0.559322033898305	0	0	0	0	1	0	0	0	3pUTR
27	0.4074074074074074	0	0	0	1	1	0	0	0	3pUTR
2625	0.496	0	1	5	9	43	0	0	2	3pUTR
228	0.4166666666666667	0	0	0	1	8	0	0	0	3pUTR
37	0.5945945945945946	0	0	0	0	1	0	0	0	3pUTR
185	0.5243243243243243	0	0	0	0	1	0	0	0	3pUTR
185	0.5243243243243243	0	0	0	0	1	0	0	0	3pUTR
90	0.35555555555555557	0	0	0	1	2	0	0	0	3pUTR
80	0.45	0	0	0	0	1	0	0	0	3pUTR
108	0.5277777777777778	0	0	0	1	5	0	0	0	3pUTR
6	0.5	0	0	0	0	1	0	0	0	3pUTR
155	0.6451612903225806	0	0	0	2	3	0	0	1	3pUTR
149	0.5234899328859061	0	0	0	0	2	0	0	0	3pUTR
91	0.4945054945054945	0	0	0	0	1	0	0	0	3pUTR
3	1.0	0	0	0	0	0	0	0	0	3pUTR
3	1.0	0	0	0	0	0	0	0	0	3pUTR
198	0.2727272727272727	0	0	0	1	2	0	0	0	3pUTR
237	0.5274261603375527	0	0	0	2	3	0	0	0	3pUTR
144	0.5277777777777778	0	0	0	0	1	1	1	1	3pUTR
158	0.4430379746835443	0	0	0	1	3	0	0	0	3pUTR
206	0.45145631067961167	0	0	0	0	1	0	0	1	3pUTR
440	0.4772727272727273	0	0	0	0	4	0	0	0	3pUTR
15	0.2	0	0	0	0	3	0	0	0	3pUTR
1	0.0	0	0	0	0	0	0	0	0	3pUTR
74	0.5	0	0	0	0	1	0	0	0	3pUTR
153	0.3006535947712418	0	0	0	0	2	0	0	0	3pUTR
153	0.3006535947712418	0	0	0	0	2	0	0	0	3pUTR
1110	0.3009009009009009	0	0	0	6	21	0	0	0	3pUTR
138	0.3115942028985507	0	0	1	2	4	0	0	0	3pUTR
35	0.42857142857142855	0	0	0	0	0	0	0	0	3pUTR
1563	0.3960332693538068	0	2	4	9	32	0	0	1	3pUTR
64	0.5625	0	0	0	1	3	0	0	0	3pUTR
126	0.5634920634920635	0	0	0	1	4	0	0	0	3pUTR
614	0.6433224755700325	0	0	0	2	7	0	1	5	3pUTR
45	0.5111111111111111	0	0	0	0	0	0	0	0	3pUTR
222	0.527027027027027	0	0	0	1	6	0	0	0	3pUTR
430	0.5697674418604651	0	0	0	0	5	1	1	3	3pUTR
36	0.5833333333333334	0	0	0	0	0	0	0	0	3pUTR
76	0.42105263157894735	0	0	0	0	0	0	0	0	3pUTR
46	0.34782608695652173	0	0	0	1	2	0	0	0	3pUTR
76	0.42105263157894735	0	0	0	0	0	0	0	0	3pUTR
255	0.4745098039215686	0	0	0	1	3	0	0	0	3pUTR
348	0.5660919540229885	0	0	0	1	3	0	0	0	3pUTR
58	0.6896551724137931	0	0	0	0	0	0	0	0	5pUTR
71	0.7464788732394366	0	0	0	0	0	0	0	0	5pUTR
91	0.7362637362637363	0	0	0	0	0	0	1	2	5pUTR
98	0.5	0	0	0	1	2	0	0	0	5pUTR
77	0.7272727272727273	0	0	0	0	0	0	0	1	5pUTR
77	0.7272727272727273	0	0	0	0	0	0	0	1	5pUTR
99	0.797979797979798	0	0	0	0	0	0	0	3	5pUTR
77	0.7272727272727273	0	0	0	0	0	0	0	1	5pUTR
70	0.4	0	0	0	0	2	0	0	0	5pUTR
77	0.7272727272727273	0	0	0	0	0	0	0	1	5pUTR
269	0.654275092936803	0	0	0	0	2	1	2	5	5pUTR
77	0.7272727272727273	0	0	0	0	0	0	0	1	5pUTR
87	0.41379310344827586	0	0	0	0	0	0	0	0	5pUTR
214	0.6355140186915887	0	0	0	0	1	0	1	2	5pUTR
67	0.7014925373134329	0	0	0	0	0	0	0	1	5pUTR
91	0.7912087912087912	0	0	0	0	0	0	0	2	5pUTR
79	0.7341772151898734	0	0	0	0	0	0	0	1	5pUTR
123	0.5772357723577236	0	0	0	0	2	0	0	1	5pUTR
88	0.6136363636363636	0	0	0	0	1	0	0	0	5pUTR
88	0.6136363636363636	0	0	0	0	1	0	0	0	5pUTR
127	0.4566929133858268	0	0	0	0	0	0	0	0	5pUTR
284	0.7535211267605634	0	0	0	0	1	1	1	6	5pUTR
183	0.43169398907103823	0	0	0	0	1	0	0	0	5pUTR
370	0.8756756756756757	0	0	0	0	0	1	2	10	5pUTR
80	0.7875	0	0	0	0	0	0	0	5	5pUTR
120	0.7666666666666667	0	0	0	0	0	0	0	0	5pUTR
152	0.7894736842105263	0	0	0	0	1	1	2	4	5pUTR
170	0.8058823529411765	0	0	0	0	1	1	3	5	5pUTR
136	0.5147058823529411	0	0	0	0	1	0	0	0	5pUTR
109	0.48623853211009177	0	0	0	0	1	0	0	0	5pUTR
160	0.53125	0	0	0	0	1	0	0	0	5pUTR
149	0.5234899328859061	0	0	0	0	1	0	0	0	5pUTR
149	0.5234899328859061	0	0	0	0	1	0	0	0	5pUTR
77	0.4675324675324675	0	0	0	0	1	0	0	0	5pUTR
58	0.6724137931034483	0	0	0	0	1	0	0	0	5pUTR
62	0.6290322580645161	0	0	0	0	0	0	0	0	5pUTR
99	0.797979797979798	0	0	0	0	1	0	0	1	5pUTR
86	0.8255813953488372	0	0	0	0	0	0	0	1	5pUTR
244	0.6721311475409836	0	0	0	0	0	0	0	1	5pUTR
41	0.8292682926829268	0	0	0	0	0	0	0	0	5pUTR
104	0.8076923076923077	0	0	0	0	1	0	1	2	5pUTR
91	0.8241758241758241	0	0	0	0	0	0	0	1	5pUTR
109	0.8165137614678899	0	0	0	0	1	0	1	2	5pUTR
78	0.8205128205128205	0	0	0	0	0	0	0	1	5pUTR
97	0.8041237113402062	0	0	0	0	1	0	0	1	5pUTR
2	1.0	0	0	0	0	0	0	0	0	5pUTR
9	0.5555555555555556	0	0	0	0	0	0	0	0	5pUTR
23	0.5652173913043478	0	0	0	0	1	0	0	0	5pUTR
48	0.625	0	0	0	0	1	0	0	0	5pUTR
11	0.5454545454545454	0	0	0	0	1	0	0	0	5pUTR
5	0.6	0	0	0	0	0	0	0	0	5pUTR
524	0.6698473282442748	0	0	0	0	6	0	0	1	5pUTR
89	0.7191011235955056	0	0	0	0	0	0	1	2	5pUTR
201	0.582089552238806	0	0	0	0	2	0	0	0	5pUTR
106	0.5094339622641509	0	0	0	1	2	0	0	0	5pUTR
1013	0.4768015794669299	0	0	1	5	21	0	0	0	5pUTR
361	0.6731301939058172	0	0	0	1	2	2	3	6	5pUTR
110	0.7454545454545455	0	0	0	0	1	0	0	0	5pUTR
207	0.4251207729468599	0	0	0	1	4	0	0	0	5pUTR
204	0.4264705882352941	0	0	0	1	4	0	0	0	5pUTR
204	0.4264705882352941	0	0	0	1	4	0	0	0	5pUTR
104	0.40384615384615385	0	0	0	1	1	0	0	0	5pUTR
440	0.5704545454545454	0	0	0	0	3	0	0	0	5pUTR
222	0.7792792792792793	0	0	0	0	1	0	3	9	5pUTR
161	0.6459627329192547	0	0	0	0	3	0	0	0	5pUTR
121	0.6446280991735537	0	0	0	0	0	0	0	0	5pUTR
682	0.48533724340175954	0	0	0	3	7	0	0	0	5pUTR
36	0.6111111111111112	0	0	0	0	0	0	0	0	5pUTR
35	0.6285714285714286	0	0	0	0	0	0	0	0	5pUTR
2	1.0	0	0	0	0	0	0	0	0	5pUTR
460	0.5065217391304347	0	0	0	2	5	0	0	0	5pUTR
258	0.4883720930232558	0	0	0	2	6	0	0	0	5pUTR
90	0.5777777777777777	0	0	0	1	3	0	0	0	5pUTR
117	0.5726495726495726	0	0	0	2	4	0	0	1	5pUTR
275	0.41454545454545455	0	0	1	2	7	0	0	0	5pUTR
350	0.4542857142857143	0	0	0	1	5	0	0	1	5pUTR
118	0.7288135593220338	0	0	0	0	2	0	0	0	5pUTR
243	0.6625514403292181	0	0	0	0	2	0	0	2	5pUTR
76	0.7631578947368421	0	0	0	0	0	0	0	0	5pUTR
89	0.7528089887640449	0	0	0	0	1	0	0	0	5pUTR
67	0.7611940298507462	0	0	0	0	0	0	0	0	5pUTR
131	0.648854961832061	0	0	0	0	0	0	0	0	5pUTR
60	0.7333333333333333	0	0	0	0	0	0	0	1	5pUTR
80	0.6625	0	0	0	0	0	0	0	2	5pUTR
30	0.7666666666666667	0	0	0	0	0	0	0	1	5pUTR
44	0.6818181818181818	0	0	0	0	0	0	0	1	5pUTR
159	0.6289308176100629	0	0	0	0	0	0	0	1	5pUTR
55	0.5636363636363636	0	0	0	0	1	0	0	0	5pUTR
53	0.8113207547169812	0	0	0	0	0	0	0	0	5pUTR
74	0.7837837837837838	0	0	0	0	0	0	0	0	5pUTR
114	0.7807017543859649	0	0	0	0	0	0	0	0	5pUTR
261	0.7203065134099617	0	0	0	0	1	0	1	1	5pUTR
66	0.7878787878787878	0	0	0	0	0	0	0	0	5pUTR
237	0.5780590717299579	0	0	0	1	4	0	0	2	5pUTR
99	0.6060606060606061	0	0	0	0	2	0	0	1	5pUTR
77	0.5844155844155844	0	0	0	0	1	0	0	1	5pUTR
236	0.4830508474576271	0	0	0	1	5	0	0	1	5pUTR
80	0.575	0	0	0	0	2	0	0	0	5pUTR
24	0.625	0	0	0	0	0	0	0	0	5pUTR
103	0.6213592233009708	0	0	0	0	2	0	0	2	5pUTR
77	0.6363636363636364	0	0	0	1	2	0	0	1	5pUTR
63	0.6666666666666666	0	0	0	0	0	0	0	0	5pUTR
13	0.38461538461538464	0	0	0	0	0	0	0	0	5pUTR
108	0.6203703703703703	0	0	0	0	0	0	0	0	5pUTR
139	0.6115107913669064	0	0	0	0	0	0	0	0	5pUTR
45	0.7333333333333333	0	0	0	0	0	0	0	0	5pUTR
61	0.6721311475409836	0	0	0	0	0	0	0	0	5pUTR
79	0.6329113924050633	0	0	0	0	0	0	0	0	5pUTR
30	0.7	0	0	0	0	0	0	0	0	5pUTR
104	0.625	0	0	0	0	0	0	0	0	5pUTR
121	0.6198347107438017	0	0	0	0	0	0	0	0	5pUTR
27	0.4074074074074074	0	0	0	0	0	0	0	0	5pUTR
127	0.3937007874015748	0	0	0	1	4	0	0	0	5pUTR
61	0.639344262295082	0	0	0	0	0	0	0	2	5pUTR
116	0.603448275862069	0	0	0	0	0	0	0	3	5pUTR
97	0.6391752577319587	0	0	0	0	3	0	0	0	5pUTR
43	0.6046511627906976	0	0	0	0	0	0	0	1	5pUTR
330	0.37575757575757573	0	0	1	1	5	0	0	0	5pUTR
43	0.6046511627906976	0	0	0	0	0	0	0	1	5pUTR
64	0.640625	0	0	0	0	0	0	0	2	5pUTR
45	0.6222222222222222	0	0	0	0	0	0	0	1	5pUTR
369	0.6070460704607046	0	0	0	0	6	2	2	5	5pUTR
100	0.61	0	0	0	0	4	0	0	1	5pUTR
39	0.4358974358974359	0	0	0	0	0	0	0	0	5pUTR
191	0.3769633507853403	0	1	1	1	1	0	0	0	5pUTR
352	0.4318181818181818	0	0	0	1	6	0	1	1	5pUTR
9	0.4444444444444444	0	0	0	0	0	0	0	0	5pUTR
240	0.37083333333333335	0	0	0	1	5	0	1	1	5pUTR
394	0.6218274111675127	0	0	0	0	6	2	2	5	5pUTR
369	0.6070460704607046	0	0	0	0	6	2	2	5	5pUTR
331	0.5800604229607251	0	0	0	0	6	1	1	4	5pUTR
58	0.5689655172413793	0	0	0	0	1	0	0	0	5pUTR
371	0.6091644204851752	0	0	0	0	6	2	2	5	5pUTR
112	0.41964285714285715	0	0	0	2	2	0	0	0	5pUTR
69	0.6521739130434783	0	0	0	0	4	0	0	1	5pUTR
231	0.5584415584415584	0	0	0	0	4	0	0	2	5pUTR
280	0.41785714285714287	0	0	0	1	2	0	0	0	5pUTR
